player_id,matches_won,matches_lost,grand_slam_matches_won,grand_slam_matches_lost,tour_finals_matches_won,tour_finals_matches_lost,alt_finals_matches_won,alt_finals_matches_lost,masters_matches_won,masters_matches_lost,olympics_matches_won,olympics_matches_lost,atp500_matches_won,atp500_matches_lost,atp250_matches_won,atp250_matches_lost,best_of_3_matches_won,best_of_3_matches_lost,best_of_5_matches_won,best_of_5_matches_lost,hard_matches_won,hard_matches_lost,clay_matches_won,clay_matches_lost,grass_matches_won,grass_matches_lost,carpet_matches_won,carpet_matches_lost,outdoor_matches_won,outdoor_matches_lost,indoor_matches_won,indoor_matches_lost,deciding_sets_won,deciding_sets_lost,fifth_sets_won,fifth_sets_lost,finals_won,finals_lost
3986,4.0,4.0,0.0,1.0,,,,,,,,,,,,,,,4.0,4.0,1.0,1.0,2.0,2.0,,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,,
4252,243.0,261.0,38.0,47.0,,,,,44.0,56.0,0.0,1.0,50.0,45.0,94.0,99.0,198.0,206.0,45.0,55.0,101.0,131.0,100.0,100.0,38.0,26.0,3.0,4.0,216.0,221.0,27.0,40.0,66.0,55.0,8.0,5.0,2.0,5.0
1890,136.0,151.0,14.0,23.0,,,,,19.0,23.0,,,40.0,34.0,62.0,70.0,122.0,128.0,14.0,23.0,85.0,101.0,7.0,12.0,21.0,22.0,23.0,16.0,91.0,110.0,45.0,41.0,35.0,54.0,1.0,8.0,2.0,1.0
1196,191.0,184.0,35.0,31.0,,,,,33.0,35.0,0.0,1.0,47.0,40.0,76.0,74.0,153.0,151.0,38.0,33.0,109.0,98.0,11.0,26.0,42.0,29.0,29.0,31.0,153.0,137.0,38.0,47.0,57.0,54.0,4.0,11.0,1.0,2.0
1602,0.0,3.0,,,,,,,,,,,,,0.0,3.0,0.0,3.0,,,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,2.0,0.0,1.0,,,,,,
4800,2.0,2.0,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,2.0,2.0,,,0.0,1.0,,,,
1278,5.0,4.0,0.0,1.0,,,,,,,,,,,5.0,3.0,5.0,3.0,0.0,1.0,5.0,4.0,,,,,,,2.0,3.0,3.0,1.0,2.0,2.0,,,,
4099,0.0,2.0,,,,,,,,,,,,,0.0,2.0,0.0,2.0,,,,,0.0,2.0,,,,,0.0,2.0,,,,,,,,
2533,48.0,69.0,16.0,17.0,,,,,2.0,4.0,,,6.0,7.0,23.0,41.0,32.0,52.0,16.0,17.0,10.0,19.0,23.0,35.0,12.0,10.0,3.0,5.0,44.0,57.0,4.0,12.0,19.0,23.0,7.0,0.0,0.0,1.0
2630,7.0,14.0,0.0,1.0,,,,,,,,,,,2.0,2.0,3.0,5.0,4.0,9.0,1.0,2.0,6.0,12.0,,,,,7.0,14.0,,,2.0,3.0,1.0,3.0,,
1979,15.0,15.0,,,,,,,,,,,,,,,6.0,4.0,9.0,11.0,2.0,3.0,13.0,12.0,,,,,15.0,15.0,,,4.0,5.0,2.0,2.0,,
1432,35.0,47.0,3.0,7.0,,,,,0.0,2.0,,,4.0,5.0,22.0,31.0,27.0,38.0,8.0,9.0,7.0,16.0,16.0,15.0,0.0,3.0,12.0,13.0,22.0,33.0,13.0,14.0,13.0,13.0,2.0,4.0,1.0,0.0
2351,19.0,27.0,0.0,2.0,,,,,0.0,3.0,,,4.0,3.0,15.0,19.0,19.0,25.0,0.0,2.0,0.0,1.0,19.0,25.0,0.0,1.0,,,19.0,27.0,,,7.0,7.0,,,0.0,1.0
873,0.0,1.0,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
4619,123.0,165.0,25.0,33.0,,,,,21.0,34.0,0.0,1.0,10.0,23.0,57.0,63.0,96.0,124.0,27.0,41.0,50.0,88.0,56.0,60.0,16.0,15.0,1.0,2.0,103.0,131.0,20.0,34.0,26.0,39.0,5.0,5.0,0.0,1.0
3153,18.0,24.0,4.0,6.0,,,,,,,,,,,10.0,17.0,13.0,17.0,5.0,7.0,4.0,8.0,1.0,2.0,9.0,11.0,4.0,3.0,14.0,21.0,4.0,3.0,6.0,7.0,1.0,0.0,,
4750,10.0,12.0,,,,,,,0.0,1.0,,,0.0,1.0,1.0,5.0,6.0,8.0,4.0,4.0,6.0,6.0,3.0,5.0,0.0,1.0,1.0,0.0,9.0,12.0,1.0,0.0,4.0,2.0,1.0,0.0,,
1970,14.0,14.0,,,,,,,,,,,,,0.0,2.0,2.0,4.0,12.0,10.0,3.0,3.0,10.0,8.0,,,1.0,3.0,13.0,11.0,1.0,3.0,2.0,5.0,1.0,2.0,,
4786,5.0,12.0,,,,,,,,,,,,,0.0,1.0,2.0,5.0,3.0,7.0,1.0,6.0,4.0,4.0,,,0.0,1.0,5.0,11.0,0.0,1.0,0.0,4.0,0.0,2.0,,
1452,1.0,4.0,,,,,,,,,,,1.0,3.0,0.0,1.0,1.0,4.0,,,1.0,4.0,,,,,,,1.0,4.0,,,1.0,1.0,,,,
3050,6.0,3.0,,,,,,,,,,,,,,,4.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,,,,,6.0,3.0,,,,,,,,
909,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
924,28.0,53.0,4.0,5.0,,,,,1.0,7.0,,,8.0,7.0,7.0,23.0,20.0,38.0,8.0,15.0,15.0,25.0,6.0,15.0,0.0,5.0,7.0,8.0,20.0,43.0,8.0,10.0,12.0,16.0,3.0,1.0,,
2529,0.0,5.0,,,,,,,,,,,0.0,2.0,0.0,3.0,0.0,5.0,,,0.0,4.0,,,0.0,1.0,,,0.0,5.0,,,,,,,,
3830,5.0,10.0,,,,,,,1.0,1.0,0.0,1.0,,,0.0,4.0,1.0,6.0,4.0,4.0,5.0,9.0,,,,,0.0,1.0,5.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,,
1140,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,
792,12.0,14.0,0.0,1.0,,,,,,,,,,,0.0,1.0,5.0,3.0,7.0,11.0,,,11.0,11.0,,,1.0,3.0,11.0,11.0,1.0,3.0,1.0,3.0,1.0,2.0,,
4473,1.0,0.0,,,,,,,,,,,,,,,1.0,0.0,,,,,1.0,0.0,,,,,1.0,0.0,,,,,,,,
5565,129.0,166.0,18.0,31.0,,,,,27.0,40.0,0.0,2.0,17.0,26.0,55.0,56.0,102.0,127.0,27.0,39.0,109.0,117.0,1.0,19.0,19.0,29.0,0.0,1.0,91.0,132.0,38.0,34.0,41.0,54.0,8.0,6.0,0.0,3.0
896,18.0,25.0,2.0,2.0,,,,,0.0,1.0,,,1.0,4.0,12.0,15.0,14.0,21.0,4.0,4.0,11.0,14.0,4.0,7.0,0.0,2.0,3.0,2.0,15.0,23.0,3.0,2.0,9.0,8.0,2.0,0.0,,
5792,31.0,36.0,1.0,5.0,,,,,0.0,3.0,0.0,1.0,0.0,1.0,19.0,17.0,22.0,26.0,9.0,10.0,20.0,21.0,6.0,11.0,2.0,4.0,2.0,0.0,18.0,30.0,13.0,6.0,11.0,8.0,3.0,2.0,1.0,0.0
3794,153.0,220.0,19.0,35.0,,,,,17.0,39.0,,,21.0,28.0,95.0,114.0,134.0,183.0,19.0,37.0,105.0,155.0,11.0,33.0,36.0,30.0,1.0,2.0,107.0,169.0,46.0,51.0,46.0,55.0,3.0,6.0,1.0,2.0
2791,1.0,5.0,,,,,,,1.0,4.0,,,,,,,1.0,4.0,0.0,1.0,1.0,5.0,,,,,,,1.0,5.0,,,,,,,,
1012,18.0,27.0,2.0,4.0,,,,,0.0,3.0,,,0.0,1.0,16.0,17.0,16.0,21.0,2.0,6.0,1.0,2.0,16.0,18.0,1.0,2.0,0.0,5.0,18.0,22.0,0.0,5.0,7.0,5.0,1.0,2.0,1.0,0.0
922,61.0,84.0,1.0,5.0,,,,,1.0,5.0,,,6.0,6.0,52.0,66.0,60.0,79.0,1.0,5.0,2.0,6.0,58.0,76.0,,,1.0,2.0,60.0,82.0,1.0,2.0,14.0,22.0,,,1.0,0.0
5655,102.0,95.0,23.0,19.0,,,,,20.0,25.0,0.0,1.0,10.0,14.0,27.0,26.0,63.0,67.0,39.0,28.0,65.0,59.0,14.0,25.0,16.0,10.0,5.0,1.0,70.0,74.0,32.0,21.0,31.0,34.0,7.0,6.0,0.0,3.0
4027,6.0,13.0,,,,,,,,,,,,,0.0,1.0,3.0,5.0,3.0,8.0,1.0,1.0,5.0,11.0,,,0.0,1.0,6.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,,
4584,3.0,2.0,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,,,1.0,0.0,2.0,2.0,1.0,0.0,,,,,,
4511,0.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,2.0,,,0.0,2.0,,,,,,,,
4638,41.0,58.0,5.0,16.0,,,,,3.0,8.0,,,4.0,5.0,28.0,28.0,36.0,42.0,5.0,16.0,22.0,39.0,19.0,14.0,0.0,5.0,,,38.0,53.0,3.0,5.0,21.0,18.0,2.0,4.0,0.0,1.0
3828,13.0,1.0,,,,,,,,,,,,,,,,,13.0,1.0,13.0,0.0,0.0,1.0,,,,,13.0,1.0,,,1.0,0.0,1.0,0.0,,
4485,0.0,3.0,,,,,,,,,,,,,0.0,1.0,0.0,3.0,,,0.0,3.0,,,,,,,0.0,3.0,,,0.0,1.0,,,,
5566,1.0,0.0,,,,,,,,,,,,,,,1.0,0.0,,,1.0,0.0,,,,,,,1.0,0.0,,,,,,,,
2856,358.0,195.0,65.0,30.0,5.0,6.0,0.0,2.0,109.0,62.0,3.0,2.0,45.0,18.0,110.0,64.0,271.0,152.0,87.0,43.0,147.0,89.0,181.0,78.0,7.0,8.0,23.0,20.0,316.0,158.0,42.0,37.0,107.0,67.0,17.0,12.0,20.0,9.0
1117,135.0,136.0,15.0,21.0,,,,,9.0,15.0,0.0,1.0,30.0,30.0,70.0,60.0,115.0,110.0,20.0,26.0,27.0,33.0,27.0,46.0,33.0,19.0,48.0,38.0,76.0,87.0,59.0,49.0,54.0,43.0,5.0,8.0,1.0,1.0
2173,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
2845,575.0,319.0,78.0,46.0,10.0,9.0,,,133.0,98.0,3.0,1.0,81.0,41.0,246.0,112.0,480.0,261.0,95.0,58.0,211.0,141.0,337.0,143.0,13.0,15.0,14.0,20.0,529.0,269.0,46.0,50.0,185.0,123.0,16.0,19.0,20.0,24.0
3422,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,0.0,1.0,,,,
3125,1.0,3.0,,,,,,,,,,,,,,,0.0,1.0,1.0,2.0,,,,,,,1.0,3.0,,,1.0,3.0,0.0,2.0,0.0,1.0,,
3594,20.0,32.0,0.0,6.0,,,,,,,,,7.0,10.0,9.0,15.0,19.0,25.0,1.0,7.0,4.0,10.0,15.0,19.0,0.0,1.0,1.0,2.0,17.0,26.0,3.0,6.0,5.0,12.0,0.0,3.0,,
4068,188.0,204.0,31.0,36.0,,,,,44.0,49.0,0.0,1.0,11.0,19.0,98.0,90.0,156.0,168.0,32.0,36.0,142.0,135.0,14.0,35.0,24.0,26.0,8.0,8.0,144.0,161.0,44.0,43.0,59.0,74.0,6.0,7.0,3.0,0.0
2444,6.0,10.0,,,,,,,,,,,,,,,2.0,2.0,4.0,8.0,2.0,5.0,3.0,2.0,,,1.0,3.0,5.0,7.0,1.0,3.0,2.0,3.0,1.0,2.0,,
1189,3.0,7.0,,,,,,,,,,,,,3.0,7.0,3.0,7.0,,,,,3.0,7.0,,,,,3.0,7.0,,,1.0,0.0,,,,
5252,2.0,3.0,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,,,,,2.0,3.0,,,2.0,0.0,1.0,0.0,,
1616,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,
2701,392.0,192.0,51.0,26.0,0.0,1.0,4.0,1.0,105.0,48.0,0.0,1.0,55.0,32.0,151.0,68.0,313.0,153.0,79.0,39.0,175.0,86.0,180.0,81.0,6.0,6.0,31.0,19.0,324.0,158.0,68.0,34.0,91.0,64.0,12.0,10.0,17.0,13.0
1654,0.0,2.0,,,,,,,,,,,,,0.0,2.0,0.0,2.0,,,,,0.0,1.0,0.0,1.0,,,0.0,2.0,,,,,,,,
2552,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,2.0,1.0,,,,,,,2.0,1.0,,,1.0,0.0,,,,
850,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,
1388,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,
1629,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
1112,0.0,8.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,6.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,5.0,,,0.0,2.0,0.0,6.0,0.0,2.0,0.0,3.0,,,,
4166,70.0,107.0,7.0,20.0,,,,,13.0,23.0,1.0,1.0,5.0,10.0,42.0,48.0,62.0,85.0,8.0,22.0,57.0,81.0,2.0,12.0,11.0,14.0,,,53.0,89.0,17.0,18.0,25.0,25.0,3.0,6.0,,
5194,3.0,4.0,,,,,,,,,,,,,,,3.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,,,,,3.0,4.0,,,1.0,0.0,,,,
4003,16.0,37.0,2.0,4.0,,,,,1.0,1.0,,,1.0,4.0,8.0,20.0,12.0,28.0,4.0,9.0,3.0,9.0,12.0,24.0,1.0,2.0,0.0,2.0,14.0,30.0,2.0,7.0,5.0,5.0,2.0,0.0,,
2687,4.0,14.0,,,,,,,0.0,1.0,,,1.0,3.0,3.0,10.0,4.0,14.0,,,1.0,2.0,3.0,12.0,,,,,4.0,14.0,,,1.0,4.0,,,,
4645,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
1460,31.0,66.0,0.0,11.0,,,,,0.0,3.0,,,2.0,5.0,29.0,47.0,31.0,55.0,0.0,11.0,2.0,15.0,26.0,41.0,0.0,5.0,3.0,5.0,27.0,60.0,4.0,6.0,17.0,15.0,,,1.0,0.0
2772,4.0,15.0,,,,,,,,,,,,,0.0,2.0,1.0,6.0,3.0,9.0,4.0,13.0,,,0.0,1.0,0.0,1.0,4.0,14.0,0.0,1.0,3.0,3.0,2.0,1.0,,
2675,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
2344,293.0,244.0,41.0,41.0,0.0,3.0,2.0,1.0,31.0,42.0,2.0,3.0,55.0,37.0,130.0,105.0,231.0,190.0,62.0,54.0,123.0,100.0,76.0,84.0,37.0,25.0,57.0,35.0,213.0,185.0,80.0,59.0,87.0,69.0,12.0,10.0,6.0,6.0
1349,14.0,11.0,,,,,,,,,,,,,2.0,3.0,2.0,6.0,12.0,5.0,9.0,3.0,1.0,3.0,0.0,3.0,4.0,2.0,10.0,9.0,4.0,2.0,1.0,2.0,0.0,1.0,,
1050,36.0,60.0,9.0,12.0,,,,,7.0,10.0,0.0,1.0,10.0,14.0,10.0,22.0,26.0,44.0,10.0,16.0,26.0,42.0,0.0,3.0,5.0,8.0,5.0,7.0,26.0,49.0,10.0,11.0,13.0,12.0,2.0,1.0,,
4453,3.0,9.0,,,,,,,,,,,,,,,3.0,8.0,0.0,1.0,1.0,6.0,2.0,2.0,0.0,1.0,,,3.0,9.0,,,2.0,4.0,,,,
4828,0.0,6.0,,,,,,,,,,,0.0,2.0,0.0,3.0,0.0,6.0,,,0.0,2.0,0.0,4.0,,,,,0.0,6.0,,,0.0,2.0,,,,
4140,3.0,5.0,0.0,1.0,,,,,,,,,,,0.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,,
3227,4.0,1.0,,,,,,,,,,,,,,,3.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,,,,,4.0,1.0,,,2.0,0.0,,,,
3564,0.0,2.0,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,2.0,,,,,0.0,2.0,,,,,0.0,2.0,,,,,,,,
1788,28.0,46.0,5.0,7.0,,,,,4.0,6.0,,,9.0,10.0,10.0,23.0,23.0,39.0,5.0,7.0,16.0,25.0,1.0,8.0,8.0,9.0,3.0,4.0,22.0,38.0,6.0,8.0,8.0,13.0,,,,
2246,2.0,4.0,,,,,,,,,,,,,,,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,,,,,2.0,4.0,,,1.0,0.0,1.0,0.0,,
5902,109.0,104.0,21.0,18.0,,,,,13.0,21.0,,,21.0,18.0,36.0,38.0,74.0,80.0,35.0,24.0,63.0,61.0,33.0,29.0,9.0,12.0,2.0,2.0,85.0,82.0,24.0,22.0,35.0,40.0,8.0,5.0,1.0,2.0
4081,30.0,51.0,1.0,8.0,,,,,0.0,5.0,,,6.0,6.0,17.0,29.0,27.0,41.0,3.0,10.0,6.0,10.0,23.0,37.0,0.0,3.0,1.0,1.0,29.0,50.0,1.0,1.0,19.0,14.0,1.0,1.0,,
1063,224.0,210.0,11.0,15.0,,,,,16.0,31.0,5.0,1.0,25.0,27.0,160.0,134.0,206.0,191.0,18.0,19.0,11.0,14.0,213.0,185.0,0.0,1.0,0.0,10.0,223.0,199.0,1.0,11.0,77.0,73.0,2.0,8.0,6.0,6.0
1877,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,0.0,1.0,,,,
1059,3.0,9.0,0.0,2.0,,,,,,,,,0.0,1.0,3.0,6.0,3.0,7.0,0.0,2.0,,,3.0,8.0,0.0,1.0,,,3.0,9.0,,,0.0,6.0,0.0,2.0,,
878,15.0,28.0,,,,,,,,,,,0.0,5.0,15.0,22.0,15.0,28.0,,,6.0,8.0,5.0,15.0,,,4.0,5.0,9.0,17.0,6.0,11.0,8.0,7.0,,,0.0,1.0
942,229.0,221.0,22.0,28.0,,,0.0,1.0,44.0,43.0,,,13.0,26.0,135.0,108.0,195.0,182.0,34.0,39.0,37.0,51.0,174.0,136.0,2.0,8.0,16.0,26.0,202.0,181.0,27.0,40.0,62.0,86.0,9.0,7.0,5.0,4.0
4893,31.0,55.0,2.0,9.0,,,,,0.0,1.0,,,1.0,7.0,28.0,38.0,29.0,46.0,2.0,9.0,18.0,29.0,11.0,19.0,2.0,7.0,,,17.0,39.0,14.0,16.0,17.0,16.0,0.0,2.0,0.0,1.0
3822,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,0.0,1.0,,,,
3786,482.0,329.0,82.0,50.0,12.0,8.0,,,103.0,79.0,2.0,3.0,78.0,54.0,191.0,126.0,387.0,271.0,95.0,58.0,253.0,173.0,185.0,118.0,10.0,20.0,34.0,18.0,371.0,248.0,111.0,81.0,109.0,105.0,13.0,10.0,21.0,7.0
2131,12.0,17.0,,,,,,,,,,,,,1.0,5.0,2.0,8.0,10.0,9.0,6.0,11.0,1.0,3.0,2.0,1.0,3.0,2.0,9.0,15.0,3.0,2.0,3.0,4.0,3.0,1.0,,
1897,202.0,217.0,25.0,33.0,,,0.0,1.0,12.0,21.0,4.0,2.0,31.0,34.0,117.0,110.0,166.0,170.0,36.0,47.0,38.0,71.0,161.0,131.0,1.0,6.0,2.0,9.0,199.0,196.0,3.0,21.0,62.0,63.0,5.0,10.0,3.0,3.0
2925,107.0,172.0,19.0,31.0,,,,,8.0,18.0,,,12.0,26.0,68.0,96.0,88.0,141.0,19.0,31.0,71.0,113.0,8.0,17.0,24.0,35.0,4.0,7.0,86.0,138.0,21.0,34.0,35.0,56.0,7.0,3.0,0.0,1.0
2401,107.0,129.0,20.0,34.0,,,,,15.0,19.0,,,19.0,18.0,52.0,55.0,87.0,94.0,20.0,35.0,64.0,71.0,14.0,27.0,22.0,23.0,7.0,8.0,95.0,115.0,12.0,14.0,39.0,38.0,4.0,7.0,1.0,2.0
3998,2.0,2.0,,,,,,,,,,,,,,,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,,1.0,0.0,,,,
3677,0.0,1.0,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
4680,1.0,3.0,,,,,,,,,,,0.0,2.0,1.0,1.0,1.0,3.0,,,1.0,1.0,0.0,2.0,,,,,0.0,2.0,1.0,1.0,1.0,1.0,,,,
4865,25.0,61.0,3.0,13.0,,,,,1.0,3.0,,,1.0,7.0,10.0,27.0,14.0,39.0,11.0,22.0,11.0,22.0,0.0,7.0,13.0,32.0,,,24.0,59.0,1.0,2.0,9.0,24.0,5.0,4.0,,
4217,6.0,10.0,2.0,3.0,,,,,,,,,1.0,2.0,3.0,5.0,4.0,7.0,2.0,3.0,3.0,5.0,,,3.0,5.0,,,4.0,8.0,2.0,2.0,1.0,4.0,1.0,0.0,,
982,1.0,7.0,0.0,2.0,,,,,,,,,0.0,2.0,1.0,3.0,1.0,5.0,0.0,2.0,0.0,4.0,,,1.0,3.0,,,1.0,5.0,0.0,2.0,1.0,3.0,,,,
3878,0.0,1.0,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,0.0,1.0,,,,,,,,,0.0,1.0,,,,,,
1826,18.0,36.0,1.0,5.0,,,,,2.0,2.0,,,0.0,2.0,15.0,27.0,17.0,31.0,1.0,5.0,0.0,4.0,18.0,31.0,0.0,1.0,,,18.0,35.0,0.0,1.0,7.0,9.0,,,,
1492,3.0,9.0,,,,,,,,,,,,,3.0,9.0,3.0,9.0,,,1.0,3.0,,,1.0,4.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,1.0,,,,
3523,15.0,33.0,,,,,,,0.0,1.0,,,,,5.0,15.0,8.0,18.0,7.0,15.0,6.0,23.0,1.0,0.0,8.0,10.0,,,14.0,31.0,1.0,2.0,5.0,11.0,1.0,6.0,,
1924,109.0,159.0,14.0,20.0,,,,,16.0,31.0,0.0,1.0,14.0,21.0,63.0,83.0,93.0,136.0,16.0,23.0,53.0,62.0,44.0,65.0,5.0,10.0,7.0,22.0,100.0,133.0,9.0,26.0,41.0,49.0,5.0,6.0,2.0,0.0
2598,2.0,2.0,,,,,,,,,,,,,,,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,,,,,2.0,2.0,,,1.0,0.0,1.0,0.0,,
1585,1.0,2.0,,,,,,,,,,,,,0.0,2.0,1.0,2.0,,,1.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,
1483,1.0,2.0,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,1.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,
3174,36.0,58.0,2.0,7.0,,,,,1.0,3.0,,,2.0,5.0,15.0,28.0,22.0,40.0,14.0,18.0,28.0,43.0,4.0,6.0,3.0,6.0,1.0,3.0,35.0,51.0,1.0,7.0,6.0,18.0,2.0,2.0,,
1447,0.0,2.0,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,2.0,,,,,0.0,2.0,,,,,0.0,2.0,,,,,,,,
1329,14.0,24.0,,,,,,,,,,,,,14.0,24.0,14.0,24.0,,,2.0,7.0,12.0,17.0,,,,,14.0,23.0,0.0,1.0,7.0,8.0,,,,
3711,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,0.0,1.0,,,,
1094,0.0,5.0,0.0,2.0,,,,,,,,,,,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,,,0.0,5.0,,,,,,,,
1022,48.0,84.0,5.0,12.0,,,,,3.0,13.0,1.0,1.0,12.0,17.0,27.0,41.0,43.0,71.0,5.0,13.0,39.0,56.0,0.0,2.0,4.0,9.0,5.0,17.0,42.0,58.0,6.0,26.0,16.0,25.0,2.0,2.0,2.0,0.0
944,140.0,114.0,26.0,21.0,,,1.0,1.0,42.0,24.0,,,26.0,24.0,42.0,41.0,103.0,85.0,37.0,29.0,75.0,48.0,37.0,42.0,8.0,4.0,20.0,20.0,108.0,85.0,32.0,29.0,44.0,32.0,7.0,5.0,3.0,2.0
4392,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,,,0.0,1.0,,,,,,
4807,6.0,13.0,0.0,1.0,,,,,0.0,5.0,,,0.0,2.0,0.0,2.0,4.0,11.0,2.0,2.0,4.0,13.0,,,,,,,6.0,13.0,,,2.0,3.0,1.0,0.0,,
4209,4.0,6.0,,,,,,,,,,,3.0,4.0,0.0,2.0,4.0,6.0,,,1.0,2.0,3.0,4.0,,,,,3.0,4.0,1.0,2.0,1.0,2.0,,,,
3035,17.0,36.0,2.0,6.0,,,,,2.0,4.0,,,3.0,6.0,9.0,20.0,14.0,30.0,3.0,6.0,1.0,3.0,15.0,31.0,1.0,2.0,,,17.0,35.0,0.0,1.0,7.0,6.0,,,0.0,1.0
4259,477.0,385.0,76.0,66.0,,,,,87.0,89.0,1.0,1.0,73.0,73.0,207.0,131.0,387.0,309.0,90.0,76.0,233.0,200.0,178.0,138.0,60.0,40.0,5.0,6.0,400.0,311.0,77.0,74.0,134.0,124.0,16.0,13.0,8.0,10.0
3118,4.0,15.0,,,,,,,,,,,,,4.0,11.0,4.0,12.0,0.0,3.0,,,4.0,11.0,,,0.0,4.0,4.0,11.0,0.0,4.0,2.0,4.0,,,,
2760,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
1947,17.0,29.0,0.0,1.0,,,,,3.0,6.0,,,1.0,4.0,13.0,16.0,17.0,28.0,0.0,1.0,5.0,8.0,11.0,17.0,1.0,2.0,0.0,2.0,17.0,27.0,0.0,2.0,4.0,10.0,,,,
2235,36.0,66.0,5.0,12.0,,,,,3.0,4.0,,,13.0,15.0,15.0,35.0,31.0,54.0,5.0,12.0,22.0,45.0,0.0,3.0,4.0,6.0,10.0,12.0,26.0,48.0,10.0,18.0,9.0,23.0,0.0,3.0,,
945,7.0,14.0,0.0,2.0,,,,,0.0,2.0,,,0.0,1.0,7.0,9.0,7.0,12.0,0.0,2.0,5.0,8.0,2.0,5.0,,,0.0,1.0,7.0,12.0,0.0,2.0,4.0,10.0,0.0,2.0,,
1203,3.0,5.0,,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,0.0,2.0,,,,,3.0,3.0,0.0,2.0,3.0,3.0,0.0,1.0,,,,
3882,1.0,2.0,,,,,,,,,,,,,,,1.0,2.0,,,,,0.0,2.0,,,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,,,,
